Begrotingsjaar,Uitgaven Ontvangsten Verplichtingen,Begrotingsnummer,Naam Begroting ,Artikel nummer,Artikel,Stand ontwerpbegroting,Stand vastgestelde begroting,Stand eerste suppletoire,Stand tweede suppletoire,Realisatie
2019,V,XIV,"Landbouw, Natuur en Voedselkwaliteit",11,"Concurrerende, duurzame, veilige agro-, visserij- en voedsel",721694,745594,845622,820802,810906
2019,O,XIV,"Landbouw, Natuur en Voedselkwaliteit",12,Natuur en biodiversiteit,45861,45861,46660,42539,44249
2019,U,XIV,"Landbouw, Natuur en Voedselkwaliteit",12,Natuur en biodiversiteit,119510,128010,122818,649971,649716
2019,V,XIV,"Landbouw, Natuur en Voedselkwaliteit",12,Natuur en biodiversiteit,105364,113864,110333,636919,697136
2019,O,XIV,"Landbouw, Natuur en Voedselkwaliteit",50,Apparaat,2786,2786,2786,2786,1703
2019,U,XIV,"Landbouw, Natuur en Voedselkwaliteit",50,Apparaat,108907,108907,123940,143898,138841
2019,V,XIV,"Landbouw, Natuur en Voedselkwaliteit",50,Apparaat,108907,108907,123940,143898,138841
2019,U,XIV,"Landbouw, Natuur en Voedselkwaliteit",51,Nog onverdeeld,31204,31204,57559,0,0
2019,V,XIV,"Landbouw, Natuur en Voedselkwaliteit",51,Nog onverdeeld,31204,31204,57559,0,0
2019,O,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,24000,24000,17000,13000,10904
2019,U,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,949968,951468,811926,819822,813555
2019,V,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,949905,952905,813335,821531,816502
2019,O,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",2572,2572,12121,27224,28393
2019,U,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",7079146,7076646,6866853,6939361,6927241
2019,V,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",7037743,7039743,6833911,6922644,6898061
2019,U,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,799,799,839,1155,943
2019,V,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,799,799,839,1155,943
2019,O,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,0,22211,24026,24026
2019,U,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3359378,3359378,3275109,3335534,3329000
2019,V,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3359378,3359378,3275109,3335534,3329000
2019,O,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,0,8410,10772,10789
2019,U,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,157104,158104,124190,127382,124430
2019,V,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,155993,156993,125579,128891,126669
2019,U,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7527,7527,11983,7921,7652
2019,V,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7427,7427,12083,8164,7895
2019,O,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1580594,1580594,1537772,1555533,1522517
2019,U,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,3286740,3286740,3249545,3368931,3366184
2019,V,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,3286740,3286740,3249545,3368931,3366289
2019,U,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,26057,26057,24734,25208,25215
2019,V,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,26057,26057,24734,25208,25215
2019,U,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1197,1197,1110,1137,1194
2019,V,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1197,1197,1110,1137,1194
2019,O,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,223329,223329,215501,208760,191310
2019,U,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5721498,5721498,5956594,5934876,5936534
2019,V,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5721498,5721498,5956594,5934876,5936534
2019,O,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,0,21700,52208,52252
2019,U,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,448044,448044,497958,510600,519222
2019,V,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,448044,448044,497958,510600,519087
2019,O,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,0,0,8410,8410
2019,U,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,14245954,14245954,17358728,17425095,17426873
2019,V,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,14245954,14245954,17358728,17425095,17426873
2019,O,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,1000,1000,1000,1204,4218
2019,U,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,312024,312024,276266,241787,220838
2019,V,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,311004,311004,275246,240767,221009
2019,O,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,39067,39067,44109,44592,41730
2019,U,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,332063,332063,343303,365614,351632
2019,V,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,332063,332063,343303,365614,353723
2019,O,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,387,387,387,1129,1632
2019,U,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,34771,34771,34238,33316,25081
2019,V,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,39461,39461,38173,40347,33528
2019,U,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,173579,173579,133955,8778,0
2019,V,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,173579,173579,136944,11767,0
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,11903,11903,11903,20803,23488
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,730754,768844,775994,760915,753343
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,681398,719488,769279,848945,868726
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,1053,1053,7053,6852,6158
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3177587,3177587,3166508,3123329,3112270
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3152861,3152861,3145113,3280318,3157586
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3441,3441,5691,11811,9577
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,5165018,5165018,6081144,6129388,6110787
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,5240778,5240778,5066957,5141233,8287933
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,58660,58660,63250,76390,76293
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,1211761,1230086,1223286,1362871,1348386
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,975548,993873,904493,1668717,1885695
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,4508,4508,4508,4508,4650
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,101104,101104,156290,100099,90989
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,101104,101104,156290,100099,110659
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,740,740,740,740,657
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,409498,409498,341709,354385,324146
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,408968,408968,331399,369419,364819
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,901,901,901,4643
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,260760,260760,266846,257551,257533
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,260435,260435,29327,40132,252093
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,0,0,0,0,594940
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,5051849,5051849,4931249,4936649,5582755
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,5051849,5051849,4931249,4936649,5582755
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,0,0,0,0,11534
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,25589,25589,43464,38563,34920
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,25589,25589,43464,51225,76454
2019,O,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,6357,6357,40227,44868,17108
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,311042,312192,390820,425966,398874
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,310823,311973,377000,415001,401090
2019,U,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-31169,-31169,70262,0,0
2019,V,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-31169,-31169,70262,0,0
2019,O,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,41,"Duurzame economische ontwikkeling,handel en investeringen",6491,6491,6491,6491,8809
2019,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,41,"Duurzame economische ontwikkeling,handel en investeringen",524289,532289,556726,526830,515698
2019,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,41,"Duurzame economische ontwikkeling,handel en investeringen",402767,410767,575177,797361,899483
2019,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid, water en klimaat",723477,730477,730477,729618,723347
2019,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid, water en klimaat",454310,461310,942976,1135527,833191
2019,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,43,Sociale vooruitgang,767093,791093,798798,794540,780599
2019,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,43,Sociale vooruitgang,347113,371113,743087,708089,675971
2019,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,44,"Vrede, veiligheid en duurzame ontwikkeling",777260,787260,790260,785360,771565
2019,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,44,"Vrede, veiligheid en duurzame ontwikkeling",621118,631118,1111042,1628622,1466524
2019,O,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,45,Multilaterale samenwerking en overige inzet,73201,73201,73201,73201,50293
2019,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,45,Multilaterale samenwerking en overige inzet,304005,255005,126587,193560,255594
2019,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,45,Multilaterale samenwerking en overige inzet,95957,46957,336657,349702,168359
2020,O,A,Infrastructuurfonds,12,Hoofdwegennet,116173,116173,112630,,
2020,U,A,Infrastructuurfonds,12,Hoofdwegennet,2762695,2762695,2580732,,
2020,V,A,Infrastructuurfonds,12,Hoofdwegennet,3037025,3037025,4140492,,
2020,O,A,Infrastructuurfonds,13,Spoorwegen,181758,181758,228508,,
2020,U,A,Infrastructuurfonds,13,Spoorwegen,2078808,2078808,1998608,,
2020,V,A,Infrastructuurfonds,13,Spoorwegen,1880706,1880706,1897305,,
2020,O,A,Infrastructuurfonds,14,"Regionaal, lokale infra",0,0,46,,
2020,U,A,Infrastructuurfonds,14,"Regionaal, lokale infra",181250,181250,147191,,
2020,V,A,Infrastructuurfonds,14,"Regionaal, lokale infra",48264,48264,47862,,
2020,O,A,Infrastructuurfonds,15,Hoofdvaarwegennet,154888,154888,135474,,
2020,U,A,Infrastructuurfonds,15,Hoofdvaarwegennet,994399,994399,1027258,,
2020,V,A,Infrastructuurfonds,15,Hoofdvaarwegennet,973825,973825,1152754,,
2020,O,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,46141,46141,34402,,
2020,U,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,451893,451893,314157,,
2020,V,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,921616,921616,857941,,
2020,O,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,0,74526,,
2020,U,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,2287,2287,45008,,
2020,V,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,2422,2422,45106,,
2020,O,A,Infrastructuurfonds,19,Ontvangsten,6046994,6046994,5683446,,
2020,U,A,Infrastructuurfonds,20,"Verkenningen, reserveringen en investeringsruimte",74622,74622,156078,,
2020,V,A,Infrastructuurfonds,20,"Verkenningen, reserveringen en investeringsruimte",75215,75215,156412,,
2020,U,B,Gemeentefonds,1,Gemeentefonds,0,31901410,32329676,,
2020,V,B,Gemeentefonds,1,Gemeentefonds,0,31901410,32243308,,
2020,U,B,Gemeentefonds,2,Onderzoek,1261,0,0,,
2020,V,B,Gemeentefonds,2,Onderzoek,1261,0,0,,
2020,U,B,Gemeentefonds,3,Programma,27373004,0,0,,
2020,V,B,Gemeentefonds,3,Programma,27373004,0,0,,
2020,U,B,Gemeentefonds,4,Integratie-uitkering sociaal domein,4452140,0,0,,
2020,V,B,Gemeentefonds,4,Integratie-uitkering sociaal domein,4452140,0,0,,
2020,U,C,Provinciefonds,1,Provinciefonds,2480413,2480413,2556850,,
2020,V,C,Provinciefonds,1,Provinciefonds,2480413,2480413,2524766,,
2020,O,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,36357,36357,69112,,
2020,U,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,36357,36357,36357,,
2020,V,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,36357,36357,36357,,
2020,U,H,BES-fonds,1,BES-fonds,41875,41875,44050,,
2020,V,H,BES-fonds,1,BES-fonds,41875,41875,44050,,
2020,U,I,De Koning,1,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,8503,8503,8503,,
2020,V,I,De Koning,1,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,8503,8503,8503,,
2020,U,I,De Koning,2,Functionele uitgaven van de Koning,29635,29635,30470,,
2020,V,I,De Koning,2,Functionele uitgaven van de Koning,29635,29635,30470,,
2020,O,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,0,0,52,,
2020,U,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,6224,6224,6471,,
2020,V,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,6224,6224,6471,,
2020,O,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,140,140,140,,
2020,U,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,13053,13303,17527,,
2020,V,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,13053,13303,17527,,
2020,O,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer alsmede leden van het Europees Parlement,86,86,86,,
2020,U,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer alsmede leden van het Europees Parlement,32396,32396,32396,,
2020,V,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer alsmede leden van het Europees Parlement,32396,32396,32396,,
2020,O,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,3966,3966,3639,,
2020,U,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,115178,124928,133957,,
2020,V,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,115178,124928,133957,,
2020,O,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,23,23,0,,
2020,U,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1508,1508,1508,,
2020,V,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1508,1508,1508,,
2020,U,IIA,Staten-Generaal,10,Nog onverdeeld,0,0,6377,,
2020,V,IIA,Staten-Generaal,10,Nog onverdeeld,0,0,6377,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,1950,1950,1950,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,67034,67034,72368,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,67034,67034,72368,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,1217,1217,1217,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,33140,33140,33390,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,33140,33140,33390,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,2189,2189,2539,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,19800,19800,20650,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,19800,19800,20650,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,199,199,199,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4434,4434,6918,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4434,4434,6918,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,60,60,60,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1908,1908,1908,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1908,1908,1908,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,200,200,200,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,2896,2896,2896,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,2896,2896,2896,,
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,75,75,75,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2105,2105,2124,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2105,2105,2124,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,2465,2465,3988,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,2465,2465,3103,,
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,0,4118,,
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,0,4118,,
2020,O,III,Algemene Zaken,1,Eenheid van het algemeen regeringsbeleid,3983,3983,4033,,
2020,U,III,Algemene Zaken,1,Eenheid van het algemeen regeringsbeleid,65271,65271,71328,,
2020,V,III,Algemene Zaken,1,Eenheid van het algemeen regeringsbeleid,65271,65271,71328,,
2020,O,III,Algemene Zaken,2,Kabinet van de Koning,0,2641,2784,,
2020,U,III,Algemene Zaken,2,Kabinet van de Koning,0,2641,2784,,
2020,V,III,Algemene Zaken,2,Kabinet van de Koning,0,2641,2784,,
2020,U,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,0,2411,2542,,
2020,V,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,0,2411,2542,,
2020,O,III,Algemene Zaken,4,Kabinet van de Koning,2641,0,0,,
2020,U,III,Algemene Zaken,4,Kabinet van de Koning,2641,0,0,,
2020,V,III,Algemene Zaken,4,Kabinet van de Koning,2641,0,0,,
2020,U,III,Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,2411,0,0,,
2020,V,III,Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,2411,0,0,,
2020,U,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,13643,13643,12334,,
2020,V,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,13643,13643,12334,,
2020,U,IV,Koninkrijksrelaties,4,Bevorderen sociaaleconomische structuur,15838,15838,16571,,
2020,V,IV,Koninkrijksrelaties,4,Bevorderen sociaaleconomische structuur,15838,15838,16571,,
2020,O,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,38516,38516,38516,,
2020,U,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,28516,28516,163516,,
2020,V,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,0,0,135000,,
2020,U,IV,Koninkrijksrelaties,6,Apparaat,23722,23722,24293,,
2020,V,IV,Koninkrijksrelaties,6,Apparaat,23722,23722,24293,,
2020,U,IV,Koninkrijksrelaties,7,Nog onverdeeld,1560,1560,11679,,
2020,V,IV,Koninkrijksrelaties,7,Nog onverdeeld,1560,1560,11679,,
2020,U,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,0,25429,,
2020,V,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,0,25429,,
2020,O,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,30015000,30015000,27098000,,
2020,U,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,35170500,35170500,34954000,,
2020,V,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,35170500,35170500,34954000,,
2020,O,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,7771300,7771300,8051833,,
